evolutionary_step,[fitness]
0,[0.0008275860454887152, 0.0005804241518490016, 0.0010392112890258431, 0.0005666661309078336, 0.000568063638638705, 1.7373480796813965, 0.0005845717387273908, 956.9193725585938, 0.0006928288494236767, 5118.23876953125]
1,[0.000674366659950465, 0.0022406228817999363, 0.0005534121883101761, 0.0005124958697706461, 0.0005929142353124917, 0.0036057299003005028, 2.6858439445495605, 0.3987778425216675, 0.0005534305237233639, 0.14890390634536743]
2,[0.0005533398361876607, 0.0005664886557497084, 0.0005532912909984589, 21.267118453979492, 0.09709584712982178, 0.0057420311495661736, 0.0005627028876915574, 2689.188720703125, 0.0005604508914984763, 0.0005532900686375797]
3,[0.0005533000221475959, 0.0005532942013815045, 0.1026325672864914, 0.0005698617896996439, 0.0876367911696434, 0.0005567082553170621, 0.0006241932278499007, 2577.883056640625, 0.0005928005557507277, 0.0005685048527084291]
4,[0.0005536479293368757, 0.0005532847135327756, 0.0006555512663908303, 0.0005738554173149168, 0.0005537854158319533, 0.12664400041103363, 0.000557232997380197, 0.000825167924631387, 0.0006398836267180741, 1.60188627243042]
5,[0.0005780364153906703, 0.0005532898940145969, 0.000508737051859498, 0.0006211164291016757, 0.1417797952890396, 0.0038987111765891314, 0.0005540543934330344, 0.0005535984528250992, 0.0006540865288116038, 0.0006030909717082977]
6,[0.0005548030021600425, 0.0005032381159253418, 0.0005575860268436372, 0.0005534153897315264, 0.038566041737794876, 0.0005560675053857267, 0.0005537462420761585, 0.02027001418173313, 0.0009606672683730721, 0.027174722403287888]
7,[0.0005535968230105937, 0.0005941838026046753, 0.0005533354124054313, 0.0007000506739132106, 0.27276989817619324, 0.0005555783282034099, 0.0005833974573761225, 0.0722389966249466, 0.0005532896029762924, 0.00630708783864975]
8,[0.0005640467861667275, 0.0005533467628993094, 0.05825300142168999, 0.0007022114587016404, 0.0005527242319658399, 0.0151108643040061, 0.0005535769159905612, 0.000553394085727632, 0.23779071867465973, 0.0006934416014701128]
9,[0.0005694489227607846, 0.0005682166665792465, 0.0005519214319065213, 0.0005532930954359472, 0.0005531449569389224, 0.0005526204477064312, 0.6010235548019409, 0.0005522710853256285, 0.0005538307595998049, 0.0005534441443160176]
