evolutionary_step,[convergence_times]
0,[54, 26, 2, 28, 6, 23, 6, 57, 41, 9, 4, 19, 0, 88, 0, 3, 54, 0, 54, 3, 5, 20, 92, 28, 2, 1, 5, 3, 2, 4]
1,[80, 12, 15, 50, 17, 5, 0, 19, 10, 24, 48, 0, 0, 26, 54, 2, 7, 2, 8, 9, 4, 75, 1, 100000, 0, 28, 28, 4, 10, 2]
2,[21, 70, 29, 4, 16, 19, 4, 13, 24, 8, 100000, 311, 29, 74, 4, 2, 179, 16, 46, 30, 2, 4, 8, 183, 100000, 1, 441, 6, 1, 2]
3,[40, 22, 3, 3, 9, 3, 30, 5, 105, 260, 20, 6, 5, 2, 12, 5, 6, 3, 4, 1, 39, 11, 64, 70, 219, 6, 1, 2, 4, 74]
4,[57, 8, 3, 39, 238, 4, 25, 0, 37, 6, 18, 12, 46, 5, 10, 0, 2, 4, 5, 20, 103, 37, 103, 60, 2, 72, 6, 6, 27, 5]
5,[16, 49, 19, 15, 2, 22, 4, 26, 57, 3, 19, 29, 8, 4, 2, 72, 4, 28, 1, 82, 3, 10, 12, 15, 39, 24, 5, 53, 0, 41]
6,[23, 368, 20, 4, 17, 20, 17, 0, 64, 5, 13, 19, 2, 132, 2, 2, 48, 10, 81, 3, 1, 67, 36, 2, 3, 8, 4, 1, 2, 35]
7,[1, 26, 21, 73, 110, 6, 0, 23, 3, 3, 7, 13, 5, 2, 4, 25, 5, 198, 68, 5, 0, 55, 5, 46, 40, 31, 45, 158, 311, 19]
8,[12, 95, 10, 9, 1, 20, 12, 2, 124, 7, 24, 19, 4, 2, 4, 2, 17, 7, 3, 18, 26, 6, 4, 16, 9, 5, 7, 33, 3, 2]
9,[7, 19, 8, 12, 0, 18, 23, 3, 4, 221, 64, 5, 5, 10, 7, 6, 25, 4, 4, 27, 267, 0, 91, 9, 22, 24, 16, 44, 4, 30]
10,[1, 22, 10, 1, 45, 20, 36, 26, 25, 9, 6, 11, 53, 5, 125, 15, 80, 10, 10, 2, 7, 0, 13, 103, 49, 76, 1, 2, 1, 15]
11,[15, 30, 28, 8, 11, 8, 35, 27, 16, 3, 17, 1, 7, 5, 73, 168, 7, 25, 3, 38, 39, 26, 2, 7, 55, 19, 5, 5, 56, 37]
12,[47, 19, 41, 18, 13, 12, 52, 0, 7, 2, 66, 53, 6, 13, 6, 72, 27, 1, 19, 43, 18, 11, 3, 6, 12, 81, 3, 51, 12, 1]
13,[18, 24, 49, 2, 13, 12, 13, 27, 11, 27, 51, 5, 84, 5, 117, 13, 6, 57, 36, 33, 73, 170, 38, 4, 15, 44, 15, 35, 135, 50]
14,[62, 11, 3, 37, 24, 16, 23, 32, 38, 118, 2, 52, 8, 46, 89, 35, 12, 161, 0, 56, 89, 9, 32, 2, 152, 25, 107, 5, 37, 18]
15,[14, 185, 9, 16, 12, 18, 0, 8, 135, 128, 35, 17, 5, 112, 3, 3, 29, 75, 1, 223, 13, 10, 39, 18, 30, 49, 27, 47, 3, 75]
16,[44, 8, 4, 19, 20, 13, 1, 34, 8, 12, 8, 8, 6, 2, 2, 54, 12, 0, 14, 86, 16, 2, 27, 49, 1, 2, 47, 15, 16, 5]
17,[3, 45, 9, 21, 12, 6, 2, 33, 137, 20, 20, 32, 0, 13, 18, 6, 4, 10, 2, 167, 2, 7, 47, 37, 1, 2, 61, 11, 3, 5]
18,[36, 4, 13, 17, 13, 16, 10, 12, 1, 4, 2, 39, 43, 2, 40, 70, 21, 84, 1, 10, 4, 43, 26, 20, 15, 6, 172, 102, 6, 44]
19,[18, 23, 3, 20, 15, 6, 6, 31, 3, 14, 8, 141, 4, 228, 86, 13, 26, 8, 79, 0, 63, 18, 3, 20, 1, 23, 10, 12, 3, 95]
