evolutionary_step,[convergence_times]
0,[0, 4, 1, 52, 0, 84, 2, 3, 0, 12, 1, 69, 103, 100000, 14, 14, 9, 359, 1, 23, 4, 239, 0, 3, 40, 61, 23, 23, 64, 30]
1,[186, 38, 331, 3, 23, 9, 55, 7, 5, 15, 37, 2, 2, 47, 0, 63, 4, 86, 35, 2, 3, 11, 21, 36, 24, 24, 78, 0, 1, 2]
2,[0, 7, 52, 3, 3, 4, 1, 27, 614, 12, 1958, 41, 1, 40, 3, 6, 48, 5, 43, 19, 1, 40, 0, 19, 7, 1, 5, 19, 100000, 7]
3,[15, 27, 61, 3, 23, 16, 36, 23, 5, 1, 2, 11, 409, 5, 153, 41, 9, 16, 28, 7, 53, 1, 4, 7, 143, 4, 2, 3, 7, 54]
4,[94, 6, 52, 0, 78, 18, 21, 8, 74, 14, 27, 51, 36, 11, 116, 456, 26, 1, 7, 3, 7, 9, 18, 100000, 20, 4, 11, 19, 0, 84]
5,[4, 44, 60, 134, 8, 111, 12, 98, 6, 64, 0, 6, 2, 9, 11, 3, 4, 11, 349, 28, 52, 14, 8, 201, 7, 2, 24, 11, 45, 19]
6,[16, 36, 72, 9, 37, 11, 3, 100000, 124, 0, 1, 2, 4, 5, 49, 4, 5, 37, 3, 393, 3, 13, 27, 3, 18, 10, 27, 5, 3, 2]
7,[38, 3, 36, 60, 36, 9, 13, 13, 10, 100000, 59, 3, 3, 2, 1, 11, 17, 11, 2, 14, 26, 0, 14, 6, 5, 1, 415, 0, 0, 15]
8,[3, 10, 6, 33, 288, 72, 5, 23, 15, 192, 10, 16, 1, 84, 28, 4, 42, 141, 8, 23, 125, 8, 23, 52, 1, 32, 19, 9, 81, 59]
9,[4, 81, 113, 28, 130, 7, 9, 4, 2, 7, 8, 7, 10, 14, 29, 26, 64, 6, 102, 27, 28, 2, 12, 81, 105, 4, 34, 5, 32, 62]
10,[14, 48, 46, 6, 21, 1, 27, 49, 90, 2, 4, 27, 66, 8, 9, 9, 5, 169, 8, 446, 7, 2, 2, 331, 62, 0, 52, 216, 5, 127]
11,[10, 78, 26, 20, 44, 217, 11, 0, 4, 58, 5, 4, 124, 2, 188, 9, 20, 2, 7, 37, 5, 84, 15, 44, 24, 23, 2, 34, 7, 10]
12,[50, 4, 18, 12, 24, 147, 3, 9, 100, 3, 86, 21, 4, 6, 2, 3, 9, 4, 241, 7, 65, 27, 4, 70, 5, 128, 434, 26, 4, 33]
13,[41, 280, 115, 335, 166, 166, 41, 84, 102, 28, 7, 20, 3, 22, 3, 5, 25, 31, 82, 344, 2, 58, 30, 5, 0, 3, 2, 128, 3, 0]
14,[69, 386, 4, 57, 60, 45, 0, 8, 3, 37, 4, 7, 10, 61, 2, 7, 45, 39, 5, 13, 242, 10, 5, 2, 35, 311, 31, 78, 37, 6]
15,[31, 286, 145, 101, 19, 113, 37, 9, 91, 15, 22, 10, 442, 34, 30, 19, 4, 33, 101, 81, 28, 54, 45, 64, 263, 4, 5, 11, 195, 4]
16,[116, 137, 294, 57, 29, 169, 181, 7, 277, 17, 14, 2, 93, 11, 7, 20, 48, 4, 4, 91, 4, 23, 4, 5, 69, 2, 122, 381, 26, 5]
17,[176, 473, 31, 63, 135, 463, 10, 49, 32, 371, 3, 2, 3, 56, 21, 9, 19, 89, 5, 5, 15, 60, 107, 4, 45, 39, 7, 8, 1, 14]
18,[62, 143, 35, 55, 50, 132, 5, 9, 64, 6, 2, 17, 47, 10, 82, 5, 25, 40, 23, 7, 14, 319, 297, 421, 36, 1, 26, 3, 6, 16]
19,[61, 75, 32, 101, 322, 106, 131, 31, 3, 13, 24, 27, 6, 30, 40, 56, 44, 205, 24, 5, 93, 5, 122, 26, 310, 22, 371, 8, 12, 339]
