evolutionary_step,[convergence_times]
0,[0, 2, 3, 0, 12, 36, 0, 0, 2, 22, 2, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1,[0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 6, 0, 0, 2, 16, 13, 0, 0, 0, 34, 130, 6, 0, 0, 0, 1, 10]
2,[0, 0, 0, 15, 14, 31, 10, 6, 4, 103, 11, 3, 7, 18, 9, 18, 6, 0, 23, 2, 442, 0, 2, 156, 0, 0, 0, 3, 5, 11]
3,[29, 20, 15, 35, 17, 19, 36, 13, 6, 9, 98, 28, 32, 152, 199, 32, 10, 0, 7, 12, 200, 182, 18, 81, 13, 0, 0, 82, 1, 0]
4,[21, 7, 5, 0, 18, 6, 9, 3, 97, 39, 127, 95, 156, 176, 18, 306, 0, 0, 17, 0, 1, 6, 25, 32, 0, 11, 12, 46, 6, 0]
5,[5, 19, 17, 4, 67, 4, 15, 35, 19, 87, 175, 80, 295, 93, 159, 28, 103, 9, 7, 0, 7, 11, 134, 1, 13, 0, 0, 0, 0, 6]
6,[12, 3, 96, 151, 145, 6, 15, 31, 112, 13, 12, 222, 86, 126, 96, 0, 53, 108, 35, 131, 2, 72, 0, 50, 2, 14, 0, 160, 10, 3]
7,[138, 245, 239, 19, 8, 32, 16, 71, 89, 171, 115, 269, 101, 41, 217, 0, 0, 130, 19, 6, 3, 29, 125, 7, 0, 1, 191, 8, 24, 28]
8,[60, 218, 16, 69, 70, 56, 202, 191, 32, 142, 80, 102, 333, 12, 124, 13, 71, 68, 5, 23, 189, 45, 12, 174, 0, 16, 17, 1, 2, 104]
9,[14, 132, 20, 158, 152, 197, 299, 6, 101, 108, 168, 456, 42, 70, 209, 63, 213, 14, 25, 9, 74, 21, 77, 43, 217, 13, 14, 13, 4, 29]
10,[76, 121, 163, 80, 60, 108, 119, 65, 1, 146, 115, 70, 55, 45, 126, 187, 181, 79, 129, 28, 4, 95, 41, 0, 101, 269, 127, 149, 251, 9]
11,[162, 56, 162, 340, 59, 99, 84, 110, 143, 30, 33, 66, 88, 93, 204, 0, 99, 53, 320, 61, 35, 106, 129, 242, 0, 84, 51, 134, 192, 41]
12,[132, 192, 73, 209, 59, 43, 81, 95, 134, 45, 75, 173, 69, 161, 207, 19, 115, 0, 68, 126, 43, 144, 54, 79, 75, 92, 23, 0, 90, 65]
13,[17, 46, 59, 56, 122, 94, 25, 139, 70, 85, 198, 79, 94, 205, 128, 160, 100, 88, 82, 100, 0, 3, 6, 54, 12, 136, 417, 52, 0, 168]
14,[302, 108, 70, 158, 132, 126, 98, 55, 35, 95, 98, 113, 0, 157, 192, 195, 188, 197, 173, 218, 0, 34, 193, 0, 65, 146, 143, 35, 9, 6]
15,[134, 136, 145, 78, 99, 166, 140, 210, 69, 103, 34, 332, 20, 241, 156, 50, 13, 25, 19, 0, 98, 138, 22, 123, 6, 84, 7, 112, 37, 61]
16,[116, 71, 158, 103, 72, 74, 150, 219, 34, 58, 70, 254, 173, 151, 45, 112, 64, 46, 132, 19, 15, 175, 111, 133, 76, 141, 0, 89, 3, 1]
17,[39, 350, 136, 106, 92, 122, 101, 84, 105, 88, 47, 122, 81, 52, 190, 13, 92, 299, 9, 88, 517, 2, 49, 3, 101, 10, 160, 64, 0, 14]
18,[54, 107, 64, 113, 76, 54, 109, 146, 130, 92, 73, 50, 25, 38, 115, 94, 125, 23, 113, 126, 128, 118, 90, 13, 36, 0, 57, 58, 26, 99]
19,[95, 54, 76, 131, 91, 101, 80, 76, 27, 37, 95, 150, 114, 101, 194, 51, 57, 84, 125, 81, 8, 171, 101, 190, 118, 18, 82, 56, 33, 4]
