evolutionary_step,[convergence_times]
0,[16, 7, 3, 2, 124, 100000, 20, 2, 38, 36, 65, 14, 7, 15, 3, 3, 4, 6, 15, 1, 6, 1, 5, 17, 716, 104, 19, 24, 50, 100000]
1,[37, 0, 1, 7, 10, 8, 7, 10, 113, 49, 5, 100000, 1, 3, 10, 64, 100000, 9, 35, 16, 2, 100000, 24, 43, 9, 28, 30, 6, 2, 7]
2,[5, 7, 3, 12, 46, 56, 5, 20, 29, 19, 15, 34, 14, 4, 16, 18, 72, 0, 54, 8, 1, 41, 53, 28, 2, 5, 5, 1, 1, 41]
3,[11, 5, 5, 2, 2, 10, 0, 51, 2, 0, 14, 4, 1, 6, 2, 4, 1, 55, 6, 37, 13, 19, 1, 6, 22, 3, 4, 6, 1, 100000]
4,[9, 65, 11, 1, 3, 2, 128, 6, 9, 10, 1, 14, 1, 3, 43, 21, 16, 2, 31, 7, 0, 35, 2, 2, 10, 37, 1, 47, 29, 1]
5,[4, 5, 0, 1, 3, 7, 12, 33, 6, 1, 2, 41, 36, 7, 6, 25, 3, 17, 5, 3, 37, 87, 1, 0, 1, 28, 66, 17, 0, 3]
6,[2, 0, 94, 2, 2, 6, 14, 7, 0, 19, 15, 6, 3, 11, 35, 5, 4, 2, 10, 39, 7, 2, 6, 15, 9, 25, 6, 2, 4, 23]
7,[25, 92, 1, 5, 1, 34, 0, 44, 3, 3, 1, 11, 11, 92, 0, 7, 3, 41, 96, 3, 4, 5, 1, 12, 3, 7, 0, 83, 4, 6]
8,[3, 3, 3, 4, 1, 0, 100000, 12, 2, 11, 0, 27, 4, 69, 2, 2, 35, 0, 1, 1, 1, 36, 6, 90, 6, 30, 5, 65, 4, 38]
9,[12, 1, 1, 6, 60, 2, 36, 1, 2, 400, 93, 2, 61, 1, 19, 35, 6, 2, 0, 106, 17, 27, 83, 1, 2, 3, 21, 82, 7, 39]
10,[15, 20, 4, 4, 5, 1, 25, 219, 3, 12, 151, 58, 24, 3, 8, 52, 25, 27, 2, 4, 8, 23, 11, 18, 100000, 93, 10, 73, 15, 29]
11,[1, 2, 1, 5, 2, 3, 13, 6, 28, 2, 4, 5, 52, 2, 2, 0, 6, 16, 5, 6, 1, 3, 3, 8, 2, 98, 16, 4, 37, 1]
12,[12, 1, 0, 5, 3, 2, 6, 17, 4, 3, 2, 1, 2, 2, 6, 31, 5, 6, 21, 14, 7, 10, 79, 5, 1, 3, 5, 27, 60, 18]
13,[17, 2, 24, 4, 1, 37, 7, 4, 9, 0, 20, 1, 114, 2, 1, 16, 10, 63, 8, 2, 2, 5, 1, 4, 2, 13, 22, 2, 2, 35]
14,[11, 1, 33, 4, 11, 2, 10, 38, 45, 0, 0, 33, 2, 5, 6, 59, 84, 192, 999, 2, 66, 7, 31, 7, 4, 2, 36, 24, 35, 30]
15,[2, 22, 2, 34, 46, 18, 46, 4, 7, 999, 5, 10, 1, 8, 5, 31, 4, 2, 23, 30, 17, 1, 11, 4, 13, 2, 20, 6, 52, 53]
16,[28, 2, 7, 0, 27, 4, 8, 3, 17, 4, 29, 9, 1, 1, 5, 2, 4, 3, 33, 2, 2, 7, 5, 2, 5, 5, 10, 34, 1, 40]
17,[0, 15, 6, 2, 10, 0, 3, 4, 1, 28, 7, 1, 1, 22, 22, 26, 6, 2, 73, 0, 93, 157, 12, 11, 2, 19, 42, 38, 30, 5]
18,[8, 2, 3, 0, 3, 4, 18, 30, 5, 11, 3, 36, 37, 6, 2, 4, 1, 1, 2, 17, 2, 2, 22, 3, 1, 4, 8, 31, 0, 2]
19,[2, 2, 10, 9, 1, 2, 28, 3, 81, 35, 4, 76, 4, 3, 5, 5, 3, 6, 2, 10, 3, 32, 6, 4, 2, 11, 5, 13, 7, 2]
